"DateObserved","HourObserved","LocalTimeZone","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName"
"2017-05-29 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","47","1","Good"
"2017-05-29 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","25","1","Good"
"2017-05-30 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","51","2","Moderate"
"2017-05-30 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","29","1","Good"
"2017-05-31 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","51","2","Moderate"
"2017-05-31 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","17","1","Good"
"2017-06-01 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","58","2","Moderate"
"2017-06-01 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","25","1","Good"
"2017-06-02 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","46","1","Good"
"2017-06-02 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","28","1","Good"
"2017-06-03 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","58","2","Moderate"
"2017-06-03 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","33","1","Good"
"2017-06-04 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","87","2","Moderate"
"2017-06-04 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","46","1","Good"
"2017-06-05 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","49","1","Good"
"2017-06-05 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","52","2","Moderate"
"2017-06-06 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","39","1","Good"
"2017-06-06 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","23","1","Good"
"2017-06-07 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","26","1","Good"
"2017-06-07 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","24","1","Good"
"2017-06-08 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","49","1","Good"
"2017-06-08 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","18","1","Good"
"2017-06-09 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","54","2","Moderate"
"2017-06-09 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","24","1","Good"
"2017-06-10 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","77","2","Moderate"
"2017-06-10 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","33","1","Good"
"2017-06-11 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","61","2","Moderate"
"2017-06-11 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","40","1","Good"
"2017-06-12 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","58","2","Moderate"
"2017-06-12 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","48","1","Good"
"2017-06-13 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","64","2","Moderate"
"2017-06-13 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","49","1","Good"
"2017-06-14 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","71","2","Moderate"
"2017-06-14 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","52","2","Moderate"
"2017-06-15 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","101","3","Unhealthy for Sensitive Groups"
"2017-06-15 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","44","1","Good"
"2017-06-16 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","44","1","Good"
"2017-06-16 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","37","1","Good"
"2017-06-17 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","39","1","Good"
"2017-06-17 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","25","1","Good"
"2017-06-18 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","42","1","Good"
"2017-06-18 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","29","1","Good"
"2017-06-19 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","40","1","Good"
"2017-06-19 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","22","1","Good"
"2017-06-20 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","50","1","Good"
"2017-06-20 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","18","1","Good"
"2017-06-21 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","64","2","Moderate"
"2017-06-21 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","37","1","Good"
"2017-06-22 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","54","2","Moderate"
"2017-06-22 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","47","1","Good"
"2017-06-23 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","33","1","Good"
"2017-06-23 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","23","1","Good"
"2017-06-24 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","45","1","Good"
"2017-06-24 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","20","1","Good"
"2017-06-25 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","46","1","Good"
"2017-06-25 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","22","1","Good"
"2017-06-26 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","44","1","Good"
"2017-06-26 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","20","1","Good"
"2017-06-27 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","44","1","Good"
"2017-06-27 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","22","1","Good"
"2017-06-28 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","43","1","Good"
"2017-06-28 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","22","1","Good"
"2017-06-29 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","54","2","Moderate"
"2017-06-29 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","40","1","Good"
"2017-06-30 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","51","2","Moderate"
"2017-06-30 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","35","1","Good"
"2017-07-01 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","44","1","Good"
"2017-07-01 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","25","1","Good"
"2017-07-02 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","49","1","Good"
"2017-07-02 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","35","1","Good"
"2017-07-03 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","61","2","Moderate"
"2017-07-03 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","38","1","Good"
"2017-07-04 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","64","2","Moderate"
"2017-07-04 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","44","1","Good"
"2017-07-05 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","43","1","Good"
"2017-07-05 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","53","2","Moderate"
"2017-07-06 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","29","1","Good"
"2017-07-06 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","15","1","Good"
"2017-07-07 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","58","2","Moderate"
"2017-07-07 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","21","1","Good"
"2017-07-08 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","47","1","Good"
"2017-07-08 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","25","1","Good"
"2017-07-09 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","41","1","Good"
"2017-07-09 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","28","1","Good"
"2017-07-10 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","48","1","Good"
"2017-07-10 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","28","1","Good"
"2017-07-11 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","44","1","Good"
"2017-07-11 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","31","1","Good"
"2017-07-12 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","43","1","Good"
"2017-07-12 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","46","1","Good"
"2017-07-13 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","40","1","Good"
"2017-07-13 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","49","1","Good"
"2017-07-14 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","40","1","Good"
"2017-07-14 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","41","1","Good"
"2017-07-15 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","44","1","Good"
"2017-07-15 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","34","1","Good"
"2017-07-16 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","44","1","Good"
"2017-07-16 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","39","1","Good"
"2017-07-17 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","47","1","Good"
"2017-07-17 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","44","1","Good"
"2017-07-18 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","58","2","Moderate"
"2017-07-18 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","45","1","Good"
"2017-07-19 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","84","2","Moderate"
"2017-07-19 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","56","2","Moderate"
"2017-07-20 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","74","2","Moderate"
"2017-07-20 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","61","2","Moderate"
"2017-07-21 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","61","2","Moderate"
"2017-07-21 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","56","2","Moderate"
"2017-07-22 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","44","1","Good"
"2017-07-22 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","31","1","Good"
"2017-07-23 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","44","1","Good"
"2017-07-23 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","28","1","Good"
"2017-07-24 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","47","1","Good"
"2017-07-24 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","27","1","Good"
"2017-07-25 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","29","1","Good"
"2017-07-25 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","24","1","Good"
"2017-07-26 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","41","1","Good"
"2017-07-26 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","28","1","Good"
"2017-07-27 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","46","1","Good"
"2017-07-27 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","43","1","Good"
"2017-07-28 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","47","1","Good"
"2017-07-28 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","44","1","Good"
"2017-07-29 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","31","1","Good"
"2017-07-29 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","22","1","Good"
"2017-07-30 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","37","1","Good"
"2017-07-30 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","27","1","Good"
"2017-07-31 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","35","1","Good"
"2017-07-31 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","36","1","Good"
"2017-08-01 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","45","1","Good"
"2017-08-01 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","51","2","Moderate"
"2017-08-02 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","49","1","Good"
"2017-08-02 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","43","1","Good"
"2017-08-03 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","48","1","Good"
"2017-08-03 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","47","1","Good"
"2017-08-04 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","67","2","Moderate"
"2017-08-04 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","47","1","Good"
"2017-08-05 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","31","1","Good"
"2017-08-05 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","28","1","Good"
"2017-08-06 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","31","1","Good"
"2017-08-06 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","47","1","Good"
"2017-08-07 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","31","1","Good"
"2017-08-07 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","56","2","Moderate"
"2017-08-08 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","44","1","Good"
"2017-08-08 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","41","1","Good"
"2017-08-09 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","47","1","Good"
"2017-08-09 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","36","1","Good"
"2017-08-10 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","51","2","Moderate"
"2017-08-10 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","37","1","Good"
"2017-08-11 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","36","1","Good"
"2017-08-11 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","40","1","Good"
"2017-08-12 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","42","1","Good"
"2017-08-12 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","44","1","Good"
"2017-08-13 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","43","1","Good"
"2017-08-13 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","34","1","Good"
"2017-08-14 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","37","1","Good"
"2017-08-14 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","51","2","Moderate"
"2017-08-15 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","36","1","Good"
"2017-08-15 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","57","2","Moderate"
"2017-08-16 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","49","1","Good"
"2017-08-16 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","48","1","Good"
"2017-08-17 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","50","1","Good"
"2017-08-17 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","56","2","Moderate"
"2017-08-18 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","40","1","Good"
"2017-08-18 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","31","1","Good"
"2017-08-19 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","45","1","Good"
"2017-08-19 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","27","1","Good"
"2017-08-20 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","44","1","Good"
"2017-08-20 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","49","1","Good"
"2017-08-21 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","46","1","Good"
"2017-08-21 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","58","2","Moderate"
"2017-08-22 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","47","1","Good"
"2017-08-22 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","52","2","Moderate"
"2017-08-23 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","43","1","Good"
"2017-08-23 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","36","1","Good"
"2017-08-24 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","43","1","Good"
"2017-08-24 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","38","1","Good"
"2017-08-25 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","37","1","Good"
"2017-08-25 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","37","1","Good"
"2017-08-26 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","39","1","Good"
"2017-08-26 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","41","1","Good"
"2017-08-27 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","45","1","Good"
"2017-08-27 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","46","1","Good"
"2017-08-28 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","41","1","Good"
"2017-08-28 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","41","1","Good"
"2017-08-29 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","24","1","Good"
"2017-08-29 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","36","1","Good"
"2017-08-30 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","39","1","Good"
"2017-08-30 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","33","1","Good"
"2017-08-31 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","50","1","Good"
"2017-08-31 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","47","1","Good"
"2017-09-01 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","25","1","Good"
"2017-09-01 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","30","1","Good"
"2017-09-02 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","24","1","Good"
"2017-09-02 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","34","1","Good"
"2017-09-03 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","34","1","Good"
"2017-09-03 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","38","1","Good"
"2017-09-04 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","44","1","Good"
"2017-09-04 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","52","2","Moderate"
"2017-09-05 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","40","1","Good"
"2017-09-05 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","59","2","Moderate"
"2017-09-06 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","25","1","Good"
"2017-09-06 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","53","2","Moderate"
"2017-09-07 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","27","1","Good"
"2017-09-07 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","33","1","Good"
"2017-09-08 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","36","1","Good"
"2017-09-08 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","26","1","Good"
"2017-09-09 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","33","1","Good"
"2017-09-09 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","31","1","Good"
"2017-09-10 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","25","1","Good"
"2017-09-10 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","29","1","Good"
"2017-09-11 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","32","1","Good"
"2017-09-11 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","31","1","Good"
"2017-09-12 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","40","1","Good"
"2017-09-12 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","43","1","Good"
"2017-09-13 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","31","1","Good"
"2017-09-13 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","43","1","Good"
"2017-09-14 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","34","1","Good"
"2017-09-14 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","21","1","Good"
"2017-09-15 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","36","1","Good"
"2017-09-15 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","26","1","Good"
"2017-09-16 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","38","1","Good"
"2017-09-16 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","53","2","Moderate"
"2017-09-17 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","44","1","Good"
"2017-09-17 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","45","1","Good"
"2017-09-18 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","47","1","Good"
"2017-09-18 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","52","2","Moderate"
"2017-09-19 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","39","1","Good"
"2017-09-19 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","60","2","Moderate"
"2017-09-20 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","47","1","Good"
"2017-09-20 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","43","1","Good"
"2017-09-21 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","46","1","Good"
"2017-09-21 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","47","1","Good"
"2017-09-22 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","46","1","Good"
"2017-09-22 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","51","2","Moderate"
"2017-09-23 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","44","1","Good"
"2017-09-23 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","46","1","Good"
"2017-09-24 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","48","1","Good"
"2017-09-24 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","44","1","Good"
"2017-09-25 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","49","1","Good"
"2017-09-25 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","52","2","Moderate"
"2017-09-26 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","51","2","Moderate"
"2017-09-26 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","50","1","Good"
"2017-09-27 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","74","2","Moderate"
"2017-09-27 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","52","2","Moderate"
"2017-09-28 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","44","1","Good"
"2017-09-28 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","30","1","Good"
"2017-09-29 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","39","1","Good"
"2017-09-29 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","17","1","Good"
"2017-09-30 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","30","1","Good"
"2017-09-30 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","21","1","Good"
"2017-10-01 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","34","1","Good"
"2017-10-01 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","27","1","Good"
"2017-10-02 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","39","1","Good"
"2017-10-02 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","26","1","Good"
"2017-10-03 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","54","2","Moderate"
"2017-10-03 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","41","1","Good"
"2017-10-04 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","50","1","Good"
"2017-10-04 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","29","1","Good"
"2017-10-05 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","48","1","Good"
"2017-10-05 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","39","1","Good"
"2017-10-06 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","61","2","Moderate"
"2017-10-06 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","51","2","Moderate"
"2017-10-07 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","40","1","Good"
"2017-10-07 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","33","1","Good"
"2017-10-08 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","22","1","Good"
"2017-10-08 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","21","1","Good"
"2017-10-09 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","22","1","Good"
"2017-10-09 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","9","1","Good"
"2017-10-10 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","35","1","Good"
"2017-10-10 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","24","1","Good"
"2017-10-11 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","26","1","Good"
"2017-10-11 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","26","1","Good"
"2017-10-12 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","25","1","Good"
"2017-10-12 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","24","1","Good"
"2017-10-13 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","23","1","Good"
"2017-10-13 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","29","1","Good"
"2017-10-14 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","28","1","Good"
"2017-10-14 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","43","1","Good"
"2017-10-15 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","35","1","Good"
"2017-10-15 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","26","1","Good"
"2017-10-16 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","31","1","Good"
"2017-10-16 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","15","1","Good"
"2017-10-17 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","37","1","Good"
"2017-10-17 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","15","1","Good"
"2017-10-18 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","41","1","Good"
"2017-10-18 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","31","1","Good"
"2017-10-19 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","47","1","Good"
"2017-10-19 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","32","1","Good"
"2017-10-20 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","48","1","Good"
"2017-10-20 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","34","1","Good"
"2017-10-21 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","50","1","Good"
"2017-10-21 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","41","1","Good"
"2017-10-22 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","71","2","Moderate"
"2017-10-22 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","46","1","Good"
"2017-10-23 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","41","1","Good"
"2017-10-23 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","30","1","Good"
"2017-10-24 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","32","1","Good"
"2017-10-24 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","13","1","Good"
"2017-10-25 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","31","1","Good"
"2017-10-25 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","20","1","Good"
"2017-10-26 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","35","1","Good"
"2017-10-26 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","29","1","Good"
"2017-10-27 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","42","1","Good"
